Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
"Pillai College of Arts, Commerce & Science ( Autonomous)","Dr. K.M.Vasudevan Pillai Campus, Plot No.10, Sector 16, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.4,1107,"university, educational_institution, point_of_interest, establishment",18.9898611,73.1279296,localisy015411,ChIJMbnGFQnC5zsRhQMF8cgn98A,photos\localisy03815_1.jpg,,,,,Education & Training,Colleges,Roadpali
"Pillai College of Education and Research, Panvel","Sector - 8, Khanda Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.4,76,"university, educational_institution, point_of_interest, establishment",19.008575,73.11017600000001,localisy015412,ChIJIS7_Lzbo5zsR0IWY9ln0AgU,photos\localisy13804_1.jpg,,,,,Education & Training,Colleges,Roadpali
Proposed School/College,"23MV+H2X, Sector 19, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,,,"educational_institution, point_of_interest, establishment",19.0339773,73.09262129999999,localisy015413,ChIJRYgqpHjp5zsRUxhCF58RUt0,,,,,,Education & Training,Colleges,Roadpali
S.S. Academy & Classes,"Na, 23GX+HRW, Sector 16, Sector 2, Kalamboli, Panvel, Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9136373131,4.9,139,"point_of_interest, establishment",19.026477099999997,73.0995676,localisy015414,ChIJAQAAAMTp5zsROV9MzEl1bM8,photos\localisy03879_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
"Fusion academy - Best coaching for IIT & NEET | 6th to 12th standard | ICSE, CBSE, SSC","Fusion academy, plot no. A47, sector 14, behind Zudio, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9324065764,4.3,4,"educational_institution, point_of_interest, establishment",19.035748899999998,73.1010615,localisy015415,ChIJ0T1lORPp5zsRbu_R7ijjImA,photos\localisy01384_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
VEdA EdTech KALAMBOLI,"2nd floor , Bldg, no. F9, Room no 3, near Kalamboli Bus Depot, Sector 4E, Kalamboli, Panvel, Navi Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9920971107,4.9,105,"point_of_interest, establishment",19.028822899999998,73.10165870000002,localisy015416,ChIJXXiKQuHp5zsRdcs0x2LXAtA,photos\localisy01385_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
I Can Training Institute Kalamboli,"no.2, Sector 5, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9323942705,5,35,"educational_institution, point_of_interest, establishment",19.0299047,73.0998312,localisy015417,ChIJM6nFxRfp5zsRllmVUvG-36U,photos\localisy01388_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Abhyas Academy Kalamboli,"Building no 01 Room 03, KL-06, near Post Office, Sector 3E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9594508984,4.7,27,"educational_institution, point_of_interest, establishment",19.0277366,73.1027572,localisy015418,ChIJ7elOWsTp5zsR6UaVMsAhwHg,photos\localisy01389_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Bright Minds Classess,"Shop No.11, Platinum Avior, Plot No.24, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9137056540,5,4,"point_of_interest, establishment",19.038016,73.0897596,localisy015419,ChIJfejK21Dp5zsREcLAQXVXwhE,photos\localisy01391_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Kuldeep Commerce Classes,"22,23,24, Plot No. 22, EV Regency, near Gurudwara, Sector 11, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8976288754,5,94,"point_of_interest, establishment",19.031838,73.0993845,localisy015420,ChIJBah_5O7p5zsR6DkvimzBj_s,photos\localisy01393_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
New Gaurav Classes,"LIG 1st, A-41, Sector 16, Sector 2E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.3,59,"point_of_interest, establishment",19.0264645,73.10007879999999,localisy015421,ChIJgQDo5OHp5zsRak0Ob7YiLHo,photos\localisy01394_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
LK Academy - Upsc Ias Ips/Gpsc/Ibps/Ssc Cgl/Cat Cmat Clat Afcat ipmat Railways Rrb NDA CDS coaching in mumbai,"B 501 , CROWN IMPERIAL , SECTOR 20, Roadpali, Kalamboli, Panvel, Navi Mumbai, Mumbai, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7285043606,5,1,"educational_institution, point_of_interest, establishment",19.037728599999998,73.0903168,localisy015422,ChIJlfy3VMjp5zsRnS5gJM-JNrk,photos\localisy01395_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
H K CLASSES kalamboli- Science Classes/Commerce classes/Abacus Classes/ ICSE/CBSE Board Classes In Kalamboli,"H K CLASSES ,Anvilla banglow plot no A45 ,sec 14 , back of zudio shop, Sector 14, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9029829606,4.4,19,"educational_institution, point_of_interest, establishment",19.0357725,73.1012088,localisy015423,ChIJTZlxNrXp5zsRQPZlbcPSpQI,photos\localisy01398_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Advaishri Institute (Abacus & Robotics),"Sector 17, Shop no. 1, plot no 25, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,5,13,"educational_institution, point_of_interest, service, establishment",19.0400119,73.0955384,localisy015424,ChIJbQdHVQnp5zsRGoXZe80xKMc,photos\localisy01400_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
S.r.c.c coaching classes of commerce,"KL-4-17/9, Sector 4E, Kalamboli, Panvel, Node, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8692813323,5,31,"point_of_interest, establishment",19.0291937,73.102904,localisy015425,ChIJ1345dn3D5zsRMM4UsWyGDUk,photos\localisy01401_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Vidyaniketan Classes,"F10/4, Near Mirchi Hotel, 410218, Sector 3E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8425885771,4.1,23,"educational_institution, association_or_organization, point_of_interest, establishment",19.0265876,73.1015395,localisy015426,ChIJ8aDJbsXp5zsRlbpPELxSY0Q,photos\localisy01403_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
KGN CLASSES,"24J3+V8M, Sector 5E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.9,37,"point_of_interest, establishment",19.032211399999998,73.1033101,localisy015427,ChIJ_aVkPgDp5zsRMvgkepaDjpc,photos\localisy01404_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
"ALLEN Career Institute - Kharghar, Navi Mumbai | IIT JEE, NEET & Foundation Coaching","First Floor, Ashoka Residency, Plot No 3, Sector 12, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9513731440,4.2,189,"educational_institution, point_of_interest, establishment",19.046655299999998,73.0678088,localisy015428,ChIJm7qcyBnC5zsR36Fi89VIsDA,photos\localisy01406_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
SAISPRUHA COACHING CLASSES,"Vinayak Anand Society, 10-E, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,,,"educational_institution, point_of_interest, establishment",19.0418236,73.1016554,localisy015429,ChIJvdL-CgDp5zsRPAwfvqsAlE0,,,,,,Education & Training,Coaching Institutes,Roadpali
Swara Classes,"Shop No 1, Kl4, near Sudhagar School, Sector 4E, Kalamboli, Panvel, Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8652189090,5,3,"educational_institution, point_of_interest, establishment",19.0295706,73.10386799999999,localisy015430,ChIJkZbNR8Tp5zsRFmArWF7A7_o,photos\localisy01408_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Sawant Institute of Commerce,"24H2+CR6, Sector 4E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,5,44,"educational_institution, point_of_interest, establishment",19.0285331,73.1020168,localisy015431,ChIJ790X7wnp5zsRPyFP-1fLdYQ,,,,,,Education & Training,Coaching Institutes,Roadpali
Anurag Classes Kalamboli,"25, Ground floor, Satyam Apartments, plot no. 11, Sector 2E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9167556337,5,3,"educational_institution, consultant, point_of_interest, service, establishment",19.0253978,73.1030327,localisy015432,ChIJr8Ok6sXp5zsRnpW6sHItF3A,photos\localisy01412_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
ANUSHKA COACHING CENTRE,"KL 5, 1, Sector 16, Sector 2, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9004407718,,,"educational_institution, point_of_interest, establishment",19.027871299999997,73.0991615,localisy015433,ChIJeWhNKpHp5zsRkPsBOgxjXL0,photos\localisy01415_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Pro King Cricket Academy Roadpali Branch,"Sudhagad School Kalamboli English, kdlaj, Sion - Panvel Hwy, Sector 1, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9029352707,4.2,27,"point_of_interest, establishment",19.0370121,73.094247,localisy015434,ChIJAZIYus_p5zsRImunkLAys3w,photos\localisy01416_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Antech Coaching Institute,"Sanjeevan Hospital kharghar, Plot No. F-44/31, Row House, Shivaji Chowk, sector 12, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8452862176,4.8,114,"educational_institution, point_of_interest, service, establishment",19.0428197,73.06727289999999,localisy015435,ChIJtya_nhfC5zsRRZa3N-asB1c,photos\localisy01417_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
RDN TUTORIALS,"Sector - 3, Sector 3, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9987071266,4.6,26,"point_of_interest, service, establishment",19.028114,73.0971887,localisy015436,ChIJI35x_drp5zsR76A1NVvXzPI,photos\localisy01418_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
N K TUTORIALS,"LIG 1st SECTOR-3 ROOM NO D-7, Khidukpada, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,5,12,"educational_institution, point_of_interest, establishment",19.027208599999998,73.0965867,localisy015437,ChIJPSARsrXp5zsRRdqkB8XoB8Y,photos\localisy01419_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
edu smart classes,"GROUND FLOOR, ROW HOUSE, PLOT NO B 4, Sector 12, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4,4,"educational_institution, point_of_interest, establishment",19.034396400000002,73.0989792,localisy015438,ChIJEVyeKN3p5zsR0Cx6EdxhVI8,photos\localisy01421_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Cuemath Offline Tuition Center | Binita Shetty,"Atlaantis Aura, Sector - 17 Plot No. 11 Kalamboli, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8296666111,4.5,10,"child_care_agency, point_of_interest, service, establishment",19.0389306,73.0944198,localisy015439,ChIJlXy-YV7p5zsRE2dJ-PYRHt4,photos\localisy01423_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Rahul Coaching Centre,"Flat No - 108, 1st Floor, Satyam CHS, Plot No - 11, opp. Shilpa Medical / Bharat Gas, Sector 2E, Kalamboli, Panvel, Navi Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,5,1,"educational_institution, point_of_interest, establishment",19.0251383,73.1031175,localisy015440,ChIJAQjrgQbp5zsRsFlKfLXq-zo,,,,,,Education & Training,Coaching Institutes,Roadpali
CITY COMPUTER EDUCATION,"Shree Durga Apartment.plot no, 134,Shop, no-01, opposite Adity Priya Logistics, Sector 1E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9702855442,5,9,"point_of_interest, establishment",19.0240804,73.1028784,localisy015441,ChIJ6VlT39_p5zsRlr6W6rrtYyk,photos\localisy01425_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Aspire Chess Academy,"Shop No 7, Sai Nagar Society, K Town Facilities, Plot No 26, Sai Nagar, Sector 4, Kalamboli, Panvel, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7039184939,4.8,67,"school, educational_institution, sports_club, point_of_interest, association_or_organization, establishment",19.029874,73.09724419999999,localisy015442,ChIJZSUzihbp5zsRShnzVuZbBNs,photos\localisy01426_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Aakash Institute Kamothe (Navi Mumbai),"Shop No 11, Juhi Garden, Plot No. 8, Jui-Kamothe Sector - 36, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8655049548,4.6,21,"point_of_interest, establishment",19.022721999999998,73.0912622,localisy015443,ChIJV2ptGQvp5zsRiMLuIiNLNU8,photos\localisy01429_1.jpg,,,,,Education & Training,Coaching Institutes,Roadpali
Pakhwaj Classes,"Plot no. B54, Shubham Society, Sector 14, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,5,7,"educational_institution, point_of_interest, establishment",19.0372816,73.10034180000001,localisy015444,ChIJ-cTQwpTp5zsRub-8gVIyExk,photos\localisy01460_1.jpg,,,,,Education & Training,Online Courses,Roadpali
Opensea fishing tackles,"Shop no. 5, Silicon residency, Plot no 22, Roadpali, opposite Fit2Fit Gym, Sector 20, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9768134486,4.7,76,"store, point_of_interest, establishment",19.0364757,73.090661,localisy015445,ChIJ0VGbliHp5zsRNyVew09ezuw,photos\localisy01462_1.jpg,,,,,Education & Training,Online Courses,Roadpali
KisanKonnect Farm Store-Roadpali,"Shop No. 16, Ground Floor, Platinum Exprio Plot No.82, Sector 17, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9730881075,4.9,483,"market, grocery_store, food_store, store, food, point_of_interest, establishment",19.0388532,73.0964745,localisy015446,ChIJM352_Knp5zsRKInkyixbsgw,photos\localisy01463_1.jpg,,,,,Education & Training,Online Courses,Roadpali
Easy Maths Academy Kalamboli | Best Abacus and Vedic Maths Class In Kalamboli,"H K CLASSES, Anvilla banglow plot, back of zudio shop, no A45, A45, Sector 14, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8080661416,,,"educational_institution, point_of_interest, establishment",19.0357961,73.10131419999999,localisy015447,ChIJG3LQD9Pp5zsRijFv-xl8_yg,photos\localisy01464_1.jpg,,,,,Education & Training,Online Courses,Roadpali
Kalamboli Wines,"Shop No 37 Plot No 4 Sector 9 E, near Dmart, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4,144,"liquor_store, store, food, point_of_interest, establishment",19.0368712,73.10269319999999,localisy015448,ChIJ3VWuesXp5zsRCg1elN6Cfr4,photos\localisy01486_1.jpg,,,,,Education & Training,Online Courses,Roadpali
Kalbhairav Kalamboli CVC Vaccination Center,"Siddhant Apartment, Sector 1, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.2,137,"community_center, event_venue, service, point_of_interest, establishment",19.0222725,73.10301679999999,localisy015449,ChIJRZVrNxfp5zsRYo5e0GzAGY0,photos\localisy01490_1.jpg,,,,,Education & Training,Online Courses,Roadpali
Hello Kids Babystars1 Preschool and Day Care Roadpali,"Neelkanth Bliss, 1st floor, no 1/2, Shop, Plot no 7D-7E, Sector 10E, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7837831300,5,7,"preschool, child_care_agency, point_of_interest, service, school, educational_institution, establishment",19.042743599999998,73.1020956,localisy015450,ChIJbzsyK_np5zsRQrGdf2HuW3A,photos\localisy01502_1.jpg,,,,,Education & Training,Play Schools & Preschools,Roadpali
Sparkling Star Pre-school,"Shop L1, L2 Hansdhwani Society, Sector 15, Roadpali, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7039132728,4.9,8,"preschool, child_care_agency, point_of_interest, service, school, educational_institution, establishment",19.037464,73.0969131,localisy015451,ChIJI9MM3jDp5zsR8H4unccs1Hg,photos\localisy01507_1.jpg,,,,,Education & Training,Play Schools & Preschools,Roadpali
Curibee - Preschool and Day Care,"Greenscape Eternia, Plot no 69/70, Sec 20, Roadpali, Kalamboli, Kharghar, Navi Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9920346346,5,7,"point_of_interest, establishment",19.0344837,73.092514,localisy015452,ChIJsWTOU8Pp5zsRK3WAHMFw-5c,photos\localisy01508_1.jpg,,,,,Education & Training,Play Schools & Preschools,Roadpali
"Ramchandra Thakur play school, Roadpali","Sec10e ,Saraswati Pride, Pallavi hotel n, Main Road, Besides, in front of Samsung Gallery, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,,,"preschool, child_care_agency, point_of_interest, service, school, educational_institution, establishment",19.041424,73.10206389999999,localisy015453,ChIJaygFB1Pp5zsRC8Tdg5GzzWQ,,,,,,Education & Training,Play Schools & Preschools,Roadpali
Brainobrain Roadpali,"PRATIK HARMONY, सेक्टर 20, रोडपाली, कळंबोली, नवी मुंबई, पनवेल, महाराष्ट्र 410218, India",,Roadpali,Panvel,Maharashtra,410218,9619802272,5,20,"educational_institution, point_of_interest, establishment",19.036504,73.0903342,localisy015454,ChIJlbp2ejLp5zsR4cldTF6g6Aw,photos\localisy01521_1.jpg,,,,,Education & Training,Language Classes,Roadpali
Rising Sun Foreign Language Institute - Tulip,"Godrej Plaza, Co-operative society, E 3, Tilak Rd, opposite DNSB Bank, Old Panvel, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9820462293,4.9,32,"school, educational_institution, point_of_interest, establishment",18.9902876,73.10969879999999,localisy015455,ChIJueW_RoTp5zsRyMkABodWVpU,photos\localisy04290_1.jpg,,,,,Education & Training,Language Classes,Roadpali
Sethi's Sheetal Academy,"1st Floor, Hari om Palace, Shivaji Rd, near Boot House, Line Ali, Old Panvel, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9370994522,4.6,205,"educational_institution, point_of_interest, establishment",18.9899933,73.1134268,localisy015456,ChIJl1W05Wro5zsRRoQyO9cbcj4,photos\localisy03792_1.jpg,,,,,Education & Training,Language Classes,Roadpali
Potenza Educare - Computer Classes In kamothe,"Shop No.62-64, Sector 35 Mall, On Road, Sector 35, Kamothe, Mahalakshmi, Mumbai, Navi Mumbai, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9619646870,4.3,19,"point_of_interest, establishment",19.0211318,73.089745,localisy015457,ChIJPQ71jXjC5zsRPy9rZvvYThM,photos\localisy01541_1.jpg,,,,,Education & Training,Language Classes,Roadpali
RONITECH COMPUTER EDUCATION (INSTITUTE),"Umatirth CHS, Plot # 64, Sector 16, near Asha Hospital, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9004172362,4.8,85,"electronics_store, manufacturer, service, store, point_of_interest, establishment",19.040711899999998,73.1007254,localisy015458,ChIJmwXfVujp5zsRKCIRXa0IU1c,photos\localisy01542_1.jpg,,,,,Education & Training,Computer Training Institutes,Roadpali
Prakash Supar Market,"Shop 6, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8169044542,3.6,87,"supermarket, grocery_store, food_store, store, food, point_of_interest, establishment",19.0364737,73.0921432,localisy015459,ChIJo-Foid_p5zsRPOr5SxXqf4I,photos\localisy01546_1.jpg,,,,,Shopping & Retail,Grocery Stores,Roadpali
New Balaji Super Market,"Shop No.7, Sumukh Appt, Sector 14, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9920247931,4.7,13,"asian_grocery_store, grocery_store, food_store, store, food, point_of_interest, establishment",19.0385567,73.1010972,localisy015460,ChIJEwAAHOjp5zsRi969cEyeCtY,photos\localisy04419_1.jpg,,,,,Shopping & Retail,Grocery Stores,Roadpali
